id	title	words	chars	text
7304691	Transport in Angola	465	2770	transport angola transport angola transport angola transport angola transport angola compri railway three separ railway line angola luanda railway northern benguela railway central mo mede railway southern reconstruct three line began 2005 expect complet end year 2012 benguela railway alreadi connect democrat republ congo highway luanda taxi call candongueiro heavi rainfal 2008 total 52 429 nbsp km countri comparison world 79 pave 5 349 nbsp km unpav 46 080 nbsp km 2001 travel highway outsid tow
17749919	Angolan Armed Forces	641	3792	angolan arm forc angolan arm forc angolan arm forc angolan arm forc angolan arm forc portugu armada angolana militari angola succeed armada de liberta o de angola fapla follow abort bicess accord unita 1991 part peac agreement troop armi demilitar integr integr wa never complet unita went back war 1992 later consequ unita member luanda harsh fapla veteran persecut erstwhil oppon certain area report vigil faa head chief staff geraldo sachipengo nunda sinc 2010 report minist defen actual c ndido p
7304691	Foreign relations of Angola	1105	7165	foreign relat angola foreign relat angola foreign relat angola foreign relat angola foreign relat angola base angola strong support u foreign polici angolan economi depend u foreign aid 1975 1989 angola wa align eastern bloc particular soviet union libya cuba sinc ha focu improv relationship western countri cultiv link portugu speak countri assert nation interest central africa militari diplomat interv 1993 establish formal diplomat relat unit state ha enter southern african develop commun vehic
546739450	Albert Sidney Johnston	3710	21816	albert sidney johnston albert sidney johnston albert sidney johnston albert sidney johnston albert sidney johnston februari 2 1803 ndash april 6 1862 serv gener three differ armi texa armi unit state armi conf state armi saw exten combat dure hi militari career fight action texa war independ mexican american war utah war american civil war consid conf presid jefferson davi finest second highest rank gener offic confederaci befor emerg robert e lee wa kill earli civil war battl shiloh wa highest 
548517578	Android (robot)	1514	9519	android robot android robot android robot android robot android robot synthet organ design look act like human especi one bodi flesh like resembl recent android larg remain within domain scienc fiction frequent seen film televi howev advanc robot technolog allow design function realist humanoid robot android wear motorcycl polic uniform georg luca movi thx 1138 etymolog word wa coin greek root man suffix oid form like oxford english dictionari draft revi decemb 2008 term droid coin georg luca or
294180	Alberta	5993	38244	alberta alberta alberta alberta alberta provinc canada popul 3 645 257 2011 make popul canada three prairi provinc alberta neighbour saskatchewan establish provinc septemb 1 1905 alberta locat western canada bound provinc british columbia west saskatchewan east northwest territori north u state montana south alberta one three canadian provinc territori border onli singl u state also one onli two provinc landlock edmonton capit citi alberta locat near geograph centr provinc primari suppli servic 
269851	Arctic Circle	787	5119	arctic circl arctic circl arctic circl arctic circl world map show arctic circl red map arctic arctic circl blue arctic circl one five major circl latitud mark map earth 2012 parallel latitud run obliqu eclipt ep mean north equat region north thi circl known arctic zone south call northern temper zone equiv polar circl southern hemisph call antarct circl arctic circl southernmost latitud northern hemisph sun remain continu abov horizon 24 hour june solstic decemb solstic respect north arctic cir
332930	Actinopterygii	1018	7470	actinopterygii actinopterygii actinopterygii actinopterygii actinopterygii ray fin fish constitut class subclass boni fish ray fin fish call becau possess lepidotrichia fin ray fin web skin support boni horni spine ray oppo fleshi lobe fin charact class sarcopterygii also howev possess lepidotrichia actinopterygian fin ray attach directli proxim basal skelet element radial repr link connect fin intern skeleton e g pelvic pector girdl term number actinopterygian domin class vertebr compri nearli 
1071014	Albert Einstein	6345	40560	albert einstein albert einstein albert einstein albert einstein albert einstein 14 march 1879 nbsp 18 april 1955 wa german born theoret physicist develop gener theori rel one two pillar modern physic alongsid quantum mechan zahar lie 2001 poincar philosophi convent phenomenolog caru publish compani chapter 2 p 41 isbn 0 8126 9435 x best known hi mass energi equiv formula ha dub world famou equat david bodani e nbsp nbsp mc 2 biographi world famou equat new york walker 2000 receiv 1921 nobel priz
203434	Afghanistan	9373	60068	afghanistan afghanistan afghanistan afghanistan infobox countri convent long name islam republ afghanistan nativ name vunblist li style font size 88 common name afghanistan imag flag flag afghanistan svg imag coat coat arm afghanistan svg symbol type emblem imag map afghanistan orthograph project svg nation anthem afghan nation anthem file nation anthem afghanistan ogg languag type offici languag languag demonym afghan capit kabul latd 34 latm 32 latn n longd 69 longm 08 longew e largest citi ka
548287919	Albania	6922	43632	albania albania albania albania infobox countri convent long name republ albania nativ name common name albania nation motto nation anthem imag flag flag albania svg imag coat albania state emblem svg symbol type coat arm imag map europ albania svg map caption offici languag albanian capit tirana latd 41 latm 20 latn n longd 19 longm 48 longew e largest citi capit govern type unitari parliamentari republ ethnic group leader title1 presid leader name1 bujar nishani leader title2 prime minist lead
18516026	Allah	1766	10610	allah allah allah allah allah arab word god liter god initi al definit articl islam christian encyclopedia christian 2001 arab speak christian jew also refer god h use mainli muslim refer islam god arab christian often albeit exclu bah arab speaker indonesian malaysian malt christian mizrahi jew allah encyclop dia britannica 2007 encyclop dia britannica encyclopedia modern middl east north africa allah columbia encyclopedia allah etymolog arab compon build word allah 1 alif 2 wa l hamzat wa l 3 
11555324	Azerbaijan	7657	50101	azerbaijan azerbaijan azerbaijan azerbaijan azerbaijan offici republ azerbaijan largest countri caucasu region locat crossroad western asia eastern europ azerbaijan may consid asia europ unit nation classif world region place azerbaijan western asia cia world factbook cia gov nationalgeograph com encyclop dia britannica also place georgia asia conver numer sourc place azerbaijan europ bbc news bbc co uk merriam webster collegi dictionari worldatla com bound caspian sea east russia north georgia 
